customer_id,arrival_time,service_time_min,hour,day_of_week
7,2026-01-01 08:01:14.104179464,14.868438967534654,8,Thursday
3,2026-01-01 08:03:29.101003805,0.23781924878204272,8,Thursday
18,2026-01-01 08:08:22.177898347,1.4972888842034304,8,Thursday
2,2026-01-01 08:09:21.580273210,4.487523606548803,8,Thursday
1,2026-01-01 08:09:21.667105592,3.6101457751656385,8,Thursday
11,2026-01-01 08:10:54.569881945,0.5138865750125312,8,Thursday
12,2026-01-01 08:11:00.256235472,5.763753815493309,8,Thursday
23,2026-01-01 08:11:58.825615770,1.0219429975395287,8,Thursday
10,2026-01-01 08:12:44.420798441,1.8164392998437915,8,Thursday
16,2026-01-01 08:17:28.424904712,0.17496860721739543,8,Thursday
19,2026-01-01 08:17:31.720734726,5.431278992824902,8,Thursday
13,2026-01-01 08:18:15.272074654,2.9004542129269915,8,Thursday
20,2026-01-01 08:21:58.902635857,1.8677329082881182,8,Thursday
15,2026-01-01 08:25:55.002067111,3.4177361406707507,8,Thursday
21,2026-01-01 08:27:21.851943181,3.6705544795461433,8,Thursday
14,2026-01-01 08:31:29.123153876,0.6507611697722432,8,Thursday
5,2026-01-01 08:36:04.014042275,0.9348062598870821,8,Thursday
17,2026-01-01 08:36:42.670421000,12.002114436965119,8,Thursday
6,2026-01-01 08:42:29.061280065,0.33631965439652123,8,Thursday
22,2026-01-01 08:47:06.633461014,3.9561189899089877,8,Thursday
9,2026-01-01 08:49:56.793506881,8.261657864064384,8,Thursday
4,2026-01-01 08:51:58.234124789,4.676665103248051,8,Thursday
8,2026-01-01 08:58:11.675467783,16.853151712305863,8,Thursday
40,2026-01-01 09:00:19.879621644,5.0586477546377475,9,Thursday
26,2026-01-01 09:02:42.818240077,5.0744467946300995,9,Thursday
51,2026-01-01 09:03:48.810061029,13.274750429403124,9,Thursday
45,2026-01-01 09:04:26.560746242,2.641409874413363,9,Thursday
36,2026-01-01 09:04:28.382317247,2.789070969542137,9,Thursday
24,2026-01-01 09:05:18.573007386,1.9665710659206568,9,Thursday
47,2026-01-01 09:06:57.128614290,1.2990257845869702,9,Thursday
34,2026-01-01 09:08:27.327209909,3.4040736575513897,9,Thursday
25,2026-01-01 09:11:45.538304708,6.539378919788704,9,Thursday
39,2026-01-01 09:11:55.376453523,0.1596684064652691,9,Thursday
29,2026-01-01 09:16:16.856514386,0.6368619680775095,9,Thursday
32,2026-01-01 09:16:51.364234874,4.119437474429144,9,Thursday
52,2026-01-01 09:18:39.536358176,8.254435402422848,9,Thursday
27,2026-01-01 09:19:31.189190747,10.911259562007574,9,Thursday
50,2026-01-01 09:19:51.232889469,0.8790417925003142,9,Thursday
31,2026-01-01 09:21:24.311976096,7.151963765384321,9,Thursday
46,2026-01-01 09:21:30.476622759,7.043745737692917,9,Thursday
28,2026-01-01 09:23:19.238242882,3.195330666881549,9,Thursday
33,2026-01-01 09:32:33.705899369,7.369449833606822,9,Thursday
49,2026-01-01 09:37:23.873256579,1.7107015194352853,9,Thursday
42,2026-01-01 09:42:24.686437851,3.5521858856709505,9,Thursday
43,2026-01-01 09:43:44.425804947,11.906327649229878,9,Thursday
44,2026-01-01 09:46:16.573248069,1.4336941149164917,9,Thursday
38,2026-01-01 09:46:20.081169467,0.5708371759593291,9,Thursday
35,2026-01-01 09:48:07.909130714,3.698394193886335,9,Thursday
41,2026-01-01 09:48:55.661142437,1.8869835439754992,9,Thursday
30,2026-01-01 09:49:43.455032946,6.245631721582997,9,Thursday
48,2026-01-01 09:51:47.172333152,0.40052139275088183,9,Thursday
37,2026-01-01 09:59:12.792971761,0.12873886995056866,9,Thursday
65,2026-01-01 10:00:25.027669912,9.018223971231485,10,Thursday
82,2026-01-01 10:02:12.793010476,12.930951985753618,10,Thursday
85,2026-01-01 10:03:05.323504499,5.393813695219572,10,Thursday
60,2026-01-01 10:06:36.186928299,2.29261399632152,10,Thursday
69,2026-01-01 10:07:11.515322401,4.468892022972917,10,Thursday
89,2026-01-01 10:08:41.621539528,1.3843852271895156,10,Thursday
54,2026-01-01 10:11:11.652211989,21.2201849130763,10,Thursday
68,2026-01-01 10:13:19.588117694,0.208148798971726,10,Thursday
61,2026-01-01 10:13:40.566585150,5.002518738658857,10,Thursday
88,2026-01-01 10:14:22.422806401,3.77139705096973,10,Thursday
78,2026-01-01 10:15:06.416264971,13.801719089021535,10,Thursday
86,2026-01-01 10:16:43.127271251,8.497420363196106,10,Thursday
81,2026-01-01 10:17:05.425779758,0.6022214251849821,10,Thursday
80,2026-01-01 10:18:03.161915340,2.085662169975859,10,Thursday
59,2026-01-01 10:19:04.812509898,6.513744642461581,10,Thursday
72,2026-01-01 10:19:23.530555274,3.588152922747442,10,Thursday
70,2026-01-01 10:20:15.414617053,5.659258671336744,10,Thursday
75,2026-01-01 10:21:49.066568565,0.9580211126956688,10,Thursday
67,2026-01-01 10:25:02.679611335,1.0321605330377828,10,Thursday
62,2026-01-01 10:25:37.588039054,5.019189135688191,10,Thursday
79,2026-01-01 10:29:50.094621212,0.7397220671963947,10,Thursday
84,2026-01-01 10:30:09.644483623,1.4916368503074446,10,Thursday
66,2026-01-01 10:30:38.690289279,1.9340514683369832,10,Thursday
73,2026-01-01 10:31:07.646238276,1.2841207352747883,10,Thursday
56,2026-01-01 10:32:21.632070896,5.575775051486467,10,Thursday
83,2026-01-01 10:36:34.431602327,10.491668535804969,10,Thursday
74,2026-01-01 10:42:10.868252022,5.18062170773846,10,Thursday
53,2026-01-01 10:48:13.219476836,3.3613605473681814,10,Thursday
57,2026-01-01 10:48:26.784558590,7.169438131197314,10,Thursday
63,2026-01-01 10:49:04.853157320,3.836926249761744,10,Thursday
64,2026-01-01 10:51:38.630099722,0.47314579405810475,10,Thursday
55,2026-01-01 10:53:33.212394563,1.3857240677986309,10,Thursday
58,2026-01-01 10:53:45.928679724,1.356665861679029,10,Thursday
87,2026-01-01 10:54:29.757189479,4.05066180343254,10,Thursday
71,2026-01-01 10:56:34.474934085,0.0836347377923531,10,Thursday
77,2026-01-01 10:57:44.810261791,2.4447935049055087,10,Thursday
76,2026-01-01 10:58:18.415497795,5.8710626378385955,10,Thursday
104,2026-01-01 11:00:18.221701846,6.06143778112245,11,Thursday
101,2026-01-01 11:00:33.109385819,10.493043189503972,11,Thursday
140,2026-01-01 11:00:55.643819503,5.072687241023079,11,Thursday
133,2026-01-01 11:01:27.537479153,7.3482397022286765,11,Thursday
97,2026-01-01 11:05:02.903873982,4.7726535775885885,11,Thursday
118,2026-01-01 11:05:37.229164181,2.062412035688271,11,Thursday
102,2026-01-01 11:06:05.297554317,6.75017124176835,11,Thursday
105,2026-01-01 11:09:38.908985102,2.2274617115747457,11,Thursday
98,2026-01-01 11:09:41.863370740,23.052848739231585,11,Thursday
135,2026-01-01 11:10:37.598445865,4.876098093282464,11,Thursday
130,2026-01-01 11:11:42.874756072,2.2329251210387238,11,Thursday
109,2026-01-01 11:13:27.369514058,10.089750236839574,11,Thursday
111,2026-01-01 11:14:14.096714988,3.5804661846645187,11,Thursday
121,2026-01-01 11:14:38.362716164,4.3170701330471735,11,Thursday
120,2026-01-01 11:15:54.728523654,0.4934801959368028,11,Thursday
132,2026-01-01 11:16:50.780504787,3.693267941395078,11,Thursday
146,2026-01-01 11:17:40.016011450,1.5792573271806865,11,Thursday
112,2026-01-01 11:19:31.438913373,3.480921887755996,11,Thursday
90,2026-01-01 11:20:20.507247775,1.9057311571535853,11,Thursday
91,2026-01-01 11:20:57.154468605,0.928593081478774,11,Thursday
119,2026-01-01 11:22:03.776891013,2.3546839436377818,11,Thursday
139,2026-01-01 11:22:12.571320919,3.889552213473711,11,Thursday
147,2026-01-01 11:23:06.351822966,2.8899171563665065,11,Thursday
123,2026-01-01 11:23:35.151808800,3.133034740910548,11,Thursday
142,2026-01-01 11:25:41.462933942,18.617785043499964,11,Thursday
129,2026-01-01 11:29:33.063697747,8.64675684769068,11,Thursday
127,2026-01-01 11:30:09.493535178,0.15487531050737272,11,Thursday
106,2026-01-01 11:32:55.441641719,1.737810421335476,11,Thursday
117,2026-01-01 11:34:05.910972007,11.036617381733835,11,Thursday
128,2026-01-01 11:34:36.853984654,0.1903174964139469,11,Thursday
100,2026-01-01 11:36:23.144614774,3.6524766249075187,11,Thursday
125,2026-01-01 11:37:52.099053590,1.6881533015726125,11,Thursday
96,2026-01-01 11:38:31.313926155,0.5111409867466145,11,Thursday
134,2026-01-01 11:38:43.700265265,1.2155900171495169,11,Thursday
114,2026-01-01 11:38:58.678436569,5.2485953744390015,11,Thursday
108,2026-01-01 11:39:07.060534209,8.306640995435144,11,Thursday
116,2026-01-01 11:39:27.406412281,7.943097374771025,11,Thursday
103,2026-01-01 11:39:48.606368789,5.970372126508366,11,Thursday
107,2026-01-01 11:41:30.822711693,8.286872536298562,11,Thursday
110,2026-01-01 11:42:43.845196851,12.223079809183181,11,Thursday
131,2026-01-01 11:43:20.827614941,0.6794452064871399,11,Thursday
92,2026-01-01 11:43:33.440443932,4.068684960301139,11,Thursday
113,2026-01-01 11:44:47.369058424,8.004749661542437,11,Thursday
95,2026-01-01 11:46:47.551965087,4.220561682178277,11,Thursday
126,2026-01-01 11:47:41.320692749,4.468162650730877,11,Thursday
115,2026-01-01 11:50:57.204277779,6.052753242557585,11,Thursday
148,2026-01-01 11:51:04.092017460,0.4085258429183495,11,Thursday
145,2026-01-01 11:51:10.834039682,7.928269898663432,11,Thursday
94,2026-01-01 11:53:13.511127354,5.954127988789686,11,Thursday
124,2026-01-01 11:53:31.367598637,3.9114729284356295,11,Thursday
93,2026-01-01 11:53:49.596935829,13.756467354035209,11,Thursday
99,2026-01-01 11:53:54.795078697,0.7546029332113208,11,Thursday
138,2026-01-01 11:54:53.511804793,3.789544703127605,11,Thursday
141,2026-01-01 11:55:41.946825315,6.4748028145834216,11,Thursday
136,2026-01-01 11:56:25.650903670,0.44605514494948645,11,Thursday
137,2026-01-01 11:57:14.142877209,0.265325479551547,11,Thursday
144,2026-01-01 11:57:49.031917521,1.950098570529894,11,Thursday
143,2026-01-01 11:57:59.957348557,3.631455596151781,11,Thursday
122,2026-01-01 11:58:22.837997108,0.18302052105428498,11,Thursday
165,2026-01-01 12:00:51.816559067,2.464942270300856,12,Thursday
204,2026-01-01 12:01:05.598572345,14.710822689816219,12,Thursday
210,2026-01-01 12:01:23.778968648,4.086802037807465,12,Thursday
189,2026-01-01 12:01:35.440717949,0.7715382727105968,12,Thursday
168,2026-01-01 12:02:26.623688348,0.4786280527423763,12,Thursday
180,2026-01-01 12:02:43.094435179,7.794155159243709,12,Thursday
167,2026-01-01 12:02:45.609511278,11.789536484812269,12,Thursday
202,2026-01-01 12:04:09.700683150,2.3152763023765623,12,Thursday
187,2026-01-01 12:04:14.047490641,2.1609580973394253,12,Thursday
207,2026-01-01 12:04:16.279134456,2.360104998095628,12,Thursday
205,2026-01-01 12:05:39.994658721,21.34386969800992,12,Thursday
172,2026-01-01 12:05:52.202978343,4.259986455276319,12,Thursday
203,2026-01-01 12:06:02.800804958,8.377877016413386,12,Thursday
166,2026-01-01 12:06:57.861505824,0.05448403307587739,12,Thursday
213,2026-01-01 12:07:05.393379437,0.5894010398594012,12,Thursday
151,2026-01-01 12:09:23.173353615,2.3262195598086635,12,Thursday
186,2026-01-01 12:09:46.563937493,10.933093321104007,12,Thursday
175,2026-01-01 12:10:23.526731676,1.7351138937309851,12,Thursday
150,2026-01-01 12:10:23.859552255,2.660396770763025,12,Thursday
220,2026-01-01 12:10:38.782357607,5.237841932034858,12,Thursday
201,2026-01-01 12:11:44.848085241,2.344187912761448,12,Thursday
162,2026-01-01 12:14:51.831562204,8.75666278761665,12,Thursday
152,2026-01-01 12:15:00.874433392,7.489772516717935,12,Thursday
